! time (days)      u            v          prev=I/S0
    -2.00000     1.50000     0.00000     0.00000
    -1.99900     1.50000     0.00000     0.00000
    -1.99800     1.50000     0.00000     0.00000
    -1.99700     1.50000     0.00000     0.00000
    -1.99600     1.50000     0.00000     0.00000
    -1.99500     1.50000     0.00000     0.00000
    -1.99400     1.50000     0.00000     0.00000
    -1.99300     1.50000     0.00000     0.00000
    -1.99200     1.50000     0.00000     0.00000
    -1.99100     1.50000     0.00000     0.00000
    -1.99000     1.50000     0.00000     0.00000
    -1.98900     1.50000     0.00000     0.00000
    -1.98800     1.50000     0.00000     0.00000
    -1.98700     1.50000     0.00000     0.00000
    -1.98600     1.50000     0.00000     0.00000
    -1.98500     1.50000     0.00000     0.00000
    -1.98400     1.50000     0.00000     0.00000
    -1.98300     1.50000     0.00000     0.00000
    -1.98200     1.50000     0.00000     0.00000
    -1.98100     1.50000     0.00000     0.00000
    -1.98000     1.50000     0.00000     0.00000
    -1.97900     1.50000     0.00000     0.00000
    -1.97800     1.50000     0.00000     0.00000
    -1.97700     1.50000     0.00000     0.00000
    -1.97600     1.50000     0.00000     0.00000
    -1.97500     1.50000     0.00000     0.00000
    -1.97400     1.50000     0.00000     0.00000
    -1.97300     1.50000     0.00000     0.00000
    -1.97200     1.50000     0.00000     0.00000
    -1.97100     1.50000     0.00000     0.00000
    -1.97000     1.50000     0.00000     0.00000
    -1.96900     1.50000     0.00000     0.00000
    -1.96800     1.50000     0.00000     0.00000
    -1.96700     1.50000     0.00000     0.00000
    -1.96600     1.50000     0.00000     0.00000
    -1.96500     1.50000     0.00000     0.00000
    -1.96400     1.50000     0.00000     0.00000
    -1.96300     1.50000     0.00000     0.00000
    -1.96200     1.50000     0.00000     0.00000
    -1.96100     1.50000     0.00000     0.00000
    -1.96000     1.50000     0.00000     0.00000
    -1.95900     1.50000     0.00000     0.00000
    -1.95800     1.50000     0.00000     0.00000
    -1.95700     1.50000     0.00000     0.00000
    -1.95600     1.50000     0.00000     0.00000
    -1.95500     1.50000     0.00000     0.00000
    -1.95400     1.50000     0.00000     0.00000
    -1.95300     1.50000     0.00000     0.00000
    -1.95200     1.50000     0.00000     0.00000
    -1.95100     1.50000     0.00000     0.00000
    -1.95000     1.50000     0.00000     0.00000
    -1.94900     1.50000     0.00000     0.00000
    -1.94800     1.50000     0.00000     0.00000
    -1.94700     1.50000     0.00000     0.00000
    -1.94600     1.50000     0.00000     0.00000
    -1.94500     1.50000     0.00000     0.00000
    -1.94400     1.50000     0.00000     0.00000
    -1.94300     1.50000     0.00000     0.00000
    -1.94200     1.50000     0.00000     0.00000
    -1.94100     1.50000     0.00000     0.00000
    -1.94000     1.50000     0.00000     0.00000
    -1.93900     1.50000     0.00000     0.00000
    -1.93800     1.50000     0.00000     0.00000
    -1.93700     1.50000     0.00000     0.00000
    -1.93600     1.50000     0.00000     0.00000
    -1.93500     1.50000     0.00000     0.00000
    -1.93400     1.50000     0.00000     0.00000
    -1.93300     1.50000     0.00000     0.00000
    -1.93200     1.50000     0.00000     0.00000
    -1.93100     1.50000     0.00000     0.00000
    -1.93000     1.50000     0.00000     0.00000
    -1.92900     1.50000     0.00000     0.00000
    -1.92800     1.50000     0.00000     0.00000
    -1.92700     1.50000     0.00000     0.00000
    -1.92600     1.50000     0.00000     0.00000
    -1.92500     1.50000     0.00000     0.00000
    -1.92400     1.50000     0.00000     0.00000
    -1.92300     1.50000     0.00000     0.00000
    -1.92200     1.50000     0.00000     0.00000
    -1.92100     1.50000     0.00000     0.00000
    -1.92000     1.50000     0.00000     0.00000
    -1.91900     1.50000     0.00000     0.00000
    -1.91800     1.50000     0.00000     0.00000
    -1.91700     1.50000     0.00000     0.00000
    -1.91600     1.50000     0.00000     0.00000
    -1.91500     1.50000     0.00000     0.00000
    -1.91400     1.50000     0.00000     0.00000
    -1.91300     1.50000     0.00000     0.00000
    -1.91200     1.50000     0.00000     0.00000
    -1.91100     1.50000     0.00000     0.00000
    -1.91000     1.50000     0.00000     0.00000
    -1.90900     1.50000     0.00000     0.00000
    -1.90800     1.50000     0.00000     0.00000
    -1.90700     1.50000     0.00000     0.00000
    -1.90600     1.50000     0.00000     0.00000
    -1.90500     1.50000     0.00000     0.00000
    -1.90400     1.50000     0.00000     0.00000
    -1.90300     1.50000     0.00000     0.00000
    -1.90200     1.50000     0.00000     0.00000
    -1.90100     1.50000     0.00000     0.00000
    -1.90000     1.50000     0.00000     0.00000
    -1.89900     1.50000     0.00000     0.00000
    -1.89800     1.50000     0.00000     0.00000
    -1.89700     1.50000     0.00000     0.00000
    -1.89600     1.50000     0.00000     0.00000
    -1.89500     1.50000     0.00000     0.00000
    -1.89400     1.50000     0.00000     0.00000
    -1.89300     1.50000     0.00000     0.00000
    -1.89200     1.50000     0.00000     0.00000
    -1.89100     1.50000     0.00000     0.00000
    -1.89000     1.50000     0.00000     0.00000
    -1.88900     1.50000     0.00000     0.00000
    -1.88800     1.50000     0.00000     0.00000
    -1.88700     1.50000     0.00000     0.00000
    -1.88600     1.50000     0.00000     0.00000
    -1.88500     1.50000     0.00000     0.00000
    -1.88400     1.50000     0.00000     0.00000
    -1.88300     1.50000     0.00000     0.00000
    -1.88200     1.50000     0.00000     0.00000
    -1.88100     1.50000     0.00000     0.00000
    -1.88000     1.50000     0.00000     0.00000
    -1.87900     1.50000     0.00000     0.00000
    -1.87800     1.50000     0.00000     0.00000
    -1.87700     1.50000     0.00000     0.00000
    -1.87600     1.50000     0.00000     0.00000
    -1.87500     1.50000     0.00000     0.00000
    -1.87400     1.50000     0.00000     0.00000
    -1.87300     1.50000     0.00000     0.00000
    -1.87200     1.50000     0.00000     0.00000
    -1.87100     1.50000     0.00000     0.00000
    -1.87000     1.50000     0.00000     0.00000
    -1.86900     1.50000     0.00000     0.00000
    -1.86800     1.50000     0.00000     0.00000
    -1.86700     1.50000     0.00000     0.00000
    -1.86600     1.50000     0.00000     0.00000
    -1.86500     1.50000     0.00000     0.00000
    -1.86400     1.50000     0.00000     0.00000
    -1.86300     1.50000     0.00000     0.00000
    -1.86200     1.50000     0.00000     0.00000
    -1.86100     1.50000     0.00000     0.00000
    -1.86000     1.50000     0.00000     0.00000
    -1.85900     1.50000     0.00000     0.00000
    -1.85800     1.50000     0.00000     0.00000
    -1.85700     1.50000     0.00000     0.00000
    -1.85600     1.50000     0.00000     0.00000
    -1.85500     1.50000     0.00000     0.00000
    -1.85400     1.50000     0.00000     0.00000
    -1.85300     1.50000     0.00000     0.00000
    -1.85200     1.50000     0.00000     0.00000
    -1.85100     1.50000     0.00000     0.00000
    -1.85000     1.50000     0.00000     0.00000
    -1.84900     1.50000     0.00000     0.00000
    -1.84800     1.50000     0.00000     0.00000
    -1.84700     1.50000     0.00000     0.00000
    -1.84600     1.50000     0.00000     0.00000
    -1.84500     1.50000     0.00000     0.00000
    -1.84400     1.50000     0.00000     0.00000
    -1.84300     1.50000     0.00000     0.00000
    -1.84200     1.50000     0.00000     0.00000
    -1.84100     1.50000     0.00000     0.00000
    -1.84000     1.50000     0.00000     0.00000
    -1.83900     1.50000     0.00000     0.00000
    -1.83800     1.50000     0.00000     0.00000
    -1.83700     1.50000     0.00000     0.00000
    -1.83600     1.50000     0.00000     0.00000
    -1.83500     1.50000     0.00000     0.00000
    -1.83400     1.50000     0.00000     0.00000
    -1.83300     1.50000     0.00000     0.00000
    -1.83200     1.50000     0.00000     0.00000
    -1.83100     1.50000     0.00000     0.00000
    -1.83000     1.50000     0.00000     0.00000
    -1.82900     1.50000     0.00000     0.00000
    -1.82800     1.50000     0.00000     0.00000
    -1.82700     1.50000     0.00000     0.00000
    -1.82600     1.50000     0.00000     0.00000
    -1.82500     1.50000     0.00000     0.00000
    -1.82400     1.50000     0.00000     0.00000
    -1.82300     1.50000     0.00000     0.00000
    -1.82200     1.50000     0.00000     0.00000
    -1.82100     1.50000     0.00000     0.00000
    -1.82000     1.50000     0.00000     0.00000
    -1.81900     1.50000     0.00000     0.00000
    -1.81800     1.50000     0.00000     0.00000
    -1.81700     1.50000     0.00000     0.00000
    -1.81600     1.50000     0.00000     0.00000
    -1.81500     1.50000     0.00000     0.00000
    -1.81400     1.50000     0.00000     0.00000
    -1.81300     1.50000     0.00000     0.00000
    -1.81200     1.50000     0.00000     0.00000
    -1.81100     1.50000     0.00000     0.00000
    -1.81000     1.50000     0.00000     0.00000
    -1.80900     1.50000     0.00000     0.00000
    -1.80800     1.50000     0.00000     0.00000
    -1.80700     1.50000     0.00000     0.00000
    -1.80600     1.50000     0.00000     0.00000
    -1.80500     1.50000     0.00000     0.00000
    -1.80400     1.50000     0.00000     0.00000
    -1.80300     1.50000     0.00000     0.00000
    -1.80200     1.50000     0.00000     0.00000
    -1.80100     1.50000     0.00000     0.00000
    -1.80000     1.50000     0.00000     0.00000
    -1.79900     1.50000     0.00000     0.00000
    -1.79800     1.50000     0.00000     0.00000
    -1.79700     1.50000     0.00000     0.00000
    -1.79600     1.50000     0.00000     0.00000
    -1.79500     1.50000     0.00000     0.00000
    -1.79400     1.50000     0.00000     0.00000
    -1.79300     1.50000     0.00000     0.00000
    -1.79200     1.50000     0.00000     0.00000
    -1.79100     1.50000     0.00000     0.00000
    -1.79000     1.50000     0.00000     0.00000
    -1.78900     1.50000     0.00000     0.00000
    -1.78800     1.50000     0.00000     0.00000
    -1.78700     1.50000     0.00000     0.00000
    -1.78600     1.50000     0.00000     0.00000
    -1.78500     1.50000     0.00000     0.00000
    -1.78400     1.50000     0.00000     0.00000
    -1.78300     1.50000     0.00000     0.00000
    -1.78200     1.50000     0.00000     0.00000
    -1.78100     1.50000     0.00000     0.00000
    -1.78000     1.50000     0.00000     0.00000
    -1.77900     1.50000     0.00000     0.00000
    -1.77800     1.50000     0.00000     0.00000
    -1.77700     1.50000     0.00000     0.00000
    -1.77600     1.50000     0.00000     0.00000
    -1.77500     1.50000     0.00000     0.00000
    -1.77400     1.50000     0.00000     0.00000
    -1.77300     1.50000     0.00000     0.00000
    -1.77200     1.50000     0.00000     0.00000
    -1.77100     1.50000     0.00000     0.00000
    -1.77000     1.50000     0.00000     0.00000
    -1.76900     1.50000     0.00000     0.00000
    -1.76800     1.50000     0.00000     0.00000
    -1.76700     1.50000     0.00000     0.00000
    -1.76600     1.50000     0.00000     0.00000
    -1.76500     1.50000     0.00000     0.00000
    -1.76400     1.50000     0.00000     0.00000
    -1.76300     1.50000     0.00000     0.00000
    -1.76200     1.50000     0.00000     0.00000
    -1.76100     1.50000     0.00000     0.00000
    -1.76000     1.50000     0.00000     0.00000
    -1.75900     1.50000     0.00000     0.00000
    -1.75800     1.50000     0.00000     0.00000
    -1.75700     1.50000     0.00000     0.00000
    -1.75600     1.50000     0.00000     0.00000
    -1.75500     1.50000     0.00000     0.00000
    -1.75400     1.50000     0.00000     0.00000
    -1.75300     1.50000     0.00000     0.00000
    -1.75200     1.50000     0.00000     0.00000
    -1.75100     1.50000     0.00000     0.00000
    -1.75000     1.50000     0.00000     0.00000
    -1.74900     1.50000     0.00000     0.00000
    -1.74800     1.50000     0.00000     0.00000
    -1.74700     1.50000     0.00000     0.00000
    -1.74600     1.50000     0.00000     0.00000
    -1.74500     1.50000     0.00000     0.00000
    -1.74400     1.50000     0.00000     0.00000
    -1.74300     1.50000     0.00000     0.00000
    -1.74200     1.50000     0.00000     0.00000
    -1.74100     1.50000     0.00000     0.00000
    -1.74000     1.50000     0.00000     0.00000
    -1.73900     1.50000     0.00000     0.00000
    -1.73800     1.50000     0.00000     0.00000
    -1.73700     1.50000     0.00000     0.00000
    -1.73600     1.50000     0.00000     0.00000
    -1.73500     1.50000     0.00000     0.00000
    -1.73400     1.50000     0.00000     0.00000
    -1.73300     1.50000     0.00000     0.00000
    -1.73200     1.50000     0.00000     0.00000
    -1.73100     1.50000     0.00000     0.00000
    -1.73000     1.50000     0.00000     0.00000
    -1.72900     1.50000     0.00000     0.00000
    -1.72800     1.50000     0.00000     0.00000
    -1.72700     1.50000     0.00000     0.00000
    -1.72600     1.50000     0.00000     0.00000
    -1.72500     1.50000     0.00000     0.00000
    -1.72400     1.50000     0.00000     0.00000
    -1.72300     1.50000     0.00000     0.00000
    -1.72200     1.50000     0.00000     0.00000
    -1.72100     1.50000     0.00000     0.00000
    -1.72000     1.50000     0.00000     0.00000
    -1.71900     1.50000     0.00000     0.00000
    -1.71800     1.50000     0.00000     0.00000
    -1.71700     1.50000     0.00000     0.00000
    -1.71600     1.50000     0.00000     0.00000
    -1.71500     1.50000     0.00000     0.00000
    -1.71400     1.50000     0.00000     0.00000
    -1.71300     1.50000     0.00000     0.00000
    -1.71200     1.50000     0.00000     0.00000
    -1.71100     1.50000     0.00000     0.00000
    -1.71000     1.50000     0.00000     0.00000
    -1.70900     1.50000     0.00000     0.00000
    -1.70800     1.50000     0.00000     0.00000
    -1.70700     1.50000     0.00000     0.00000
    -1.70600     1.50000     0.00000     0.00000
    -1.70500     1.50000     0.00000     0.00000
    -1.70400     1.50000     0.00000     0.00000
    -1.70300     1.50000     0.00000     0.00000
    -1.70200     1.50000     0.00000     0.00000
    -1.70100     1.50000     0.00000     0.00000
    -1.70000     1.50000     0.00000     0.00000
    -1.69900     1.50000     0.00000     0.00000
    -1.69800     1.50000     0.00000     0.00000
    -1.69700     1.50000     0.00000     0.00000
    -1.69600     1.50000     0.00000     0.00000
    -1.69500     1.50000     0.00000     0.00000
    -1.69400     1.50000     0.00000     0.00000
    -1.69300     1.50000     0.00000     0.00000
    -1.69200     1.50000     0.00000     0.00000
    -1.69100     1.50000     0.00000     0.00000
    -1.69000     1.50000     0.00000     0.00000
    -1.68900     1.50000     0.00000     0.00000
    -1.68800     1.50000     0.00000     0.00000
    -1.68700     1.50000     0.00000     0.00000
    -1.68600     1.50000     0.00000     0.00000
    -1.68500     1.50000     0.00000     0.00000
    -1.68400     1.50000     0.00000     0.00000
    -1.68300     1.50000     0.00000     0.00000
    -1.68200     1.50000     0.00000     0.00000
    -1.68100     1.50000     0.00000     0.00000
    -1.68000     1.50000     0.00000     0.00000
    -1.67900     1.50000     0.00000     0.00000
    -1.67800     1.50000     0.00000     0.00000
    -1.67700     1.50000     0.00000     0.00000
    -1.67600     1.50000     0.00000     0.00000
    -1.67500     1.50000     0.00000     0.00000
    -1.67400     1.50000     0.00000     0.00000
    -1.67300     1.50000     0.00000     0.00000
    -1.67200     1.50000     0.00000     0.00000
    -1.67100     1.50000     0.00000     0.00000
    -1.67000     1.50000     0.00000     0.00000
    -1.66900     1.50000     0.00000     0.00000
    -1.66800     1.50000     0.00000     0.00000
    -1.66700     1.50000     0.00000     0.00000
    -1.66600     1.50000     0.00000     0.00000
    -1.66500     1.50000     0.00000     0.00000
    -1.66400     1.50000     0.00000     0.00000
    -1.66300     1.50000     0.00000     0.00000
    -1.66200     1.50000     0.00000     0.00000
    -1.66100     1.50000     0.00000     0.00000
    -1.66000     1.50000     0.00000     0.00000
    -1.65900     1.50000     0.00000     0.00000
    -1.65800     1.50000     0.00000     0.00000
    -1.65700     1.50000     0.00000     0.00000
    -1.65600     1.50000     0.00000     0.00000
    -1.65500     1.50000     0.00000     0.00000
    -1.65400     1.50000     0.00000     0.00000
    -1.65300     1.50000     0.00000     0.00000
    -1.65200     1.50000     0.00000     0.00000
    -1.65100     1.50000     0.00000     0.00000
    -1.65000     1.50000     0.00000     0.00000
    -1.64900     1.50000     0.00000     0.00000
    -1.64800     1.50000     0.00000     0.00000
    -1.64700     1.50000     0.00000     0.00000
    -1.64600     1.50000     0.00000     0.00000
    -1.64500     1.50000     0.00000     0.00000
    -1.64400     1.50000     0.00000     0.00000
    -1.64300     1.50000     0.00000     0.00000
    -1.64200     1.50000     0.00000     0.00000
    -1.64100     1.50000     0.00000     0.00000
    -1.64000     1.50000     0.00000     0.00000
    -1.63900     1.50000     0.00000     0.00000
    -1.63800     1.50000     0.00000     0.00000
    -1.63700     1.50000     0.00000     0.00000
    -1.63600     1.50000     0.00000     0.00000
    -1.63500     1.50000     0.00000     0.00000
    -1.63400     1.50000     0.00000     0.00000
    -1.63300     1.50000     0.00000     0.00000
    -1.63200     1.50000     0.00000     0.00000
    -1.63100     1.50000     0.00000     0.00000
    -1.63000     1.50000     0.00000     0.00000
    -1.62900     1.50000     0.00000     0.00000
    -1.62800     1.50000     0.00000     0.00000
    -1.62700     1.50000     0.00000     0.00000
    -1.62600     1.50000     0.00000     0.00000
    -1.62500     1.50000     0.00000     0.00000
    -1.62400     1.50000     0.00000     0.00000
    -1.62300     1.50000     0.00000     0.00000
    -1.62200     1.50000     0.00000     0.00000
    -1.62100     1.50000     0.00000     0.00000
    -1.62000     1.50000     0.00000     0.00000
    -1.61900     1.50000     0.00000     0.00000
    -1.61800     1.50000     0.00000     0.00000
    -1.61700     1.50000     0.00000     0.00000
    -1.61600     1.50000     0.00000     0.00000
    -1.61500     1.50000     0.00000     0.00000
    -1.61400     1.50000     0.00000     0.00000
    -1.61300     1.50000     0.00000     0.00000
    -1.61200     1.50000     0.00000     0.00000
    -1.61100     1.50000     0.00000     0.00000
    -1.61000     1.50000     0.00000     0.00000
    -1.60900     1.50000     0.00000     0.00000
    -1.60800     1.50000     0.00000     0.00000
    -1.60700     1.50000     0.00000     0.00000
    -1.60600     1.50000     0.00000     0.00000
    -1.60500     1.50000     0.00000     0.00000
    -1.60400     1.50000     0.00000     0.00000
    -1.60300     1.50000     0.00000     0.00000
    -1.60200     1.50000     0.00000     0.00000
    -1.60100     1.50000     0.00000     0.00000
    -1.60000     1.50000     0.00000     0.00000
    -1.59900     1.50000     0.00000     0.00000
    -1.59800     1.50000     0.00000     0.00000
    -1.59700     1.50000     0.00000     0.00000
    -1.59600     1.50000     0.00000     0.00000
    -1.59500     1.50000     0.00000     0.00000
    -1.59400     1.50000     0.00000     0.00000
    -1.59300     1.50000     0.00000     0.00000
    -1.59200     1.50000     0.00000     0.00000
    -1.59100     1.50000     0.00000     0.00000
    -1.59000     1.50000     0.00000     0.00000
    -1.58900     1.50000     0.00000     0.00000
    -1.58800     1.50000     0.00000     0.00000
    -1.58700     1.50000     0.00000     0.00000
    -1.58600     1.50000     0.00000     0.00000
    -1.58500     1.50000     0.00000     0.00000
    -1.58400     1.50000     0.00000     0.00000
    -1.58300     1.50000     0.00000     0.00000
    -1.58200     1.50000     0.00000     0.00000
    -1.58100     1.50000     0.00000     0.00000
    -1.58000     1.50000     0.00000     0.00000
    -1.57900     1.50000     0.00000     0.00000
    -1.57800     1.50000     0.00000     0.00000
    -1.57700     1.50000     0.00000     0.00000
    -1.57600     1.50000     0.00000     0.00000
    -1.57500     1.50000     0.00000     0.00000
    -1.57400     1.50000     0.00000     0.00000
    -1.57300     1.50000     0.00000     0.00000
    -1.57200     1.50000     0.00000     0.00000
    -1.57100     1.50000     0.00000     0.00000
    -1.57000     1.50000     0.00000     0.00000
    -1.56900     1.50000     0.00000     0.00000
    -1.56800     1.50000     0.00000     0.00000
    -1.56700     1.50000     0.00000     0.00000
    -1.56600     1.50000     0.00000     0.00000
    -1.56500     1.50000     0.00000     0.00000
    -1.56400     1.50000     0.00000     0.00000
    -1.56300     1.50000     0.00000     0.00000
    -1.56200     1.50000     0.00000     0.00000
    -1.56100     1.50000     0.00000     0.00000
    -1.56000     1.50000     0.00000     0.00000
    -1.55900     1.50000     0.00000     0.00000
    -1.55800     1.50000     0.00000     0.00000
    -1.55700     1.50000     0.00000     0.00000
    -1.55600     1.50000     0.00000     0.00000
    -1.55500     1.50000     0.00000     0.00000
    -1.55400     1.50000     0.00000     0.00000
    -1.55300     1.50000     0.00000     0.00000
    -1.55200     1.50000     0.00000     0.00000
    -1.55100     1.50000     0.00000     0.00000
    -1.55000     1.50000     0.00000     0.00000
    -1.54900     1.50000     0.00000     0.00000
    -1.54800     1.50000     0.00000     0.00000
    -1.54700     1.50000     0.00000     0.00000
    -1.54600     1.50000     0.00000     0.00000
    -1.54500     1.50000     0.00000     0.00000
    -1.54400     1.50000     0.00000     0.00000
    -1.54300     1.50000     0.00000     0.00000
    -1.54200     1.50000     0.00000     0.00000
    -1.54100     1.50000     0.00000     0.00000
    -1.54000     1.50000     0.00000     0.00000
    -1.53900     1.50000     0.00000     0.00000
    -1.53800     1.50000     0.00000     0.00000
    -1.53700     1.50000     0.00000     0.00000
    -1.53600     1.50000     0.00000     0.00000
    -1.53500     1.50000     0.00000     0.00000
    -1.53400     1.50000     0.00000     0.00000
    -1.53300     1.50000     0.00000     0.00000
    -1.53200     1.50000     0.00000     0.00000
    -1.53100     1.50000     0.00000     0.00000
    -1.53000     1.50000     0.00000     0.00000
    -1.52900     1.50000     0.00000     0.00000
    -1.52800     1.50000     0.00000     0.00000
    -1.52700     1.50000     0.00000     0.00000
    -1.52600     1.50000     0.00000     0.00000
    -1.52500     1.50000     0.00000     0.00000
    -1.52400     1.50000     0.00000     0.00000
    -1.52300     1.50000     0.00000     0.00000
    -1.52200     1.50000     0.00000     0.00000
    -1.52100     1.50000     0.00000     0.00000
    -1.52000     1.50000     0.00000     0.00000
    -1.51900     1.50000     0.00000     0.00000
    -1.51800     1.50000     0.00000     0.00000
    -1.51700     1.50000     0.00000     0.00000
    -1.51600     1.50000     0.00000     0.00000
    -1.51500     1.50000     0.00000     0.00000
    -1.51400     1.50000     0.00000     0.00000
    -1.51300     1.50000     0.00000     0.00000
    -1.51200     1.50000     0.00000     0.00000
    -1.51100     1.50000     0.00000     0.00000
    -1.51000     1.50000     0.00000     0.00000
    -1.50900     1.50000     0.00000     0.00000
    -1.50800     1.50000     0.00000     0.00000
    -1.50700     1.50000     0.00000     0.00000
    -1.50600     1.50000     0.00000     0.00000
    -1.50500     1.50000     0.00000     0.00000
    -1.50400     1.50000     0.00000     0.00000
    -1.50300     1.50000     0.00000     0.00000
    -1.50200     1.50000     0.00000     0.00000
    -1.50100     1.50000     0.00000     0.00000
    -1.50000     1.50000     0.00000     0.00000
    -1.49900     1.50000     0.00000     0.00000
    -1.49800     1.50000     0.00000     0.00000
    -1.49700     1.50000     0.00000     0.00000
    -1.49600     1.50000     0.00000     0.00000
    -1.49500     1.50000     0.00000     0.00000
    -1.49400     1.50000     0.00000     0.00000
    -1.49300     1.50000     0.00000     0.00000
    -1.49200     1.50000     0.00000     0.00000
    -1.49100     1.50000     0.00000     0.00000
    -1.49000     1.50000     0.00000     0.00000
    -1.48900     1.50000     0.00000     0.00000
    -1.48800     1.50000     0.00000     0.00000
    -1.48700     1.50000     0.00000     0.00000
    -1.48600     1.50000     0.00000     0.00000
    -1.48500     1.50000     0.00000     0.00000
    -1.48400     1.50000     0.00000     0.00000
    -1.48300     1.50000     0.00000     0.00000
    -1.48200     1.50000     0.00000     0.00000
    -1.48100     1.50000     0.00000     0.00000
    -1.48000     1.50000     0.00000     0.00000
    -1.47900     1.50000     0.00000     0.00000
    -1.47800     1.50000     0.00000     0.00000
    -1.47700     1.50000     0.00000     0.00000
    -1.47600     1.50000     0.00000     0.00000
    -1.47500     1.50000     0.00000     0.00000
    -1.47400     1.50000     0.00000     0.00000
    -1.47300     1.50000     0.00000     0.00000
    -1.47200     1.50000     0.00000     0.00000
    -1.47100     1.50000     0.00000     0.00000
    -1.47000     1.50000     0.00000     0.00000
    -1.46900     1.50000     0.00000     0.00000
    -1.46800     1.50000     0.00000     0.00000
    -1.46700     1.50000     0.00000     0.00000
    -1.46600     1.50000     0.00000     0.00000
    -1.46500     1.50000     0.00000     0.00000
    -1.46400     1.50000     0.00000     0.00000
    -1.46300     1.50000     0.00000     0.00000
    -1.46200     1.50000     0.00000     0.00000
    -1.46100     1.50000     0.00000     0.00000
    -1.46000     1.50000     0.00000     0.00000
    -1.45900     1.50000     0.00000     0.00000
    -1.45800     1.50000     0.00000     0.00000
    -1.45700     1.50000     0.00000     0.00000
    -1.45600     1.50000     0.00000     0.00000
    -1.45500     1.50000     0.00000     0.00000
    -1.45400     1.50000     0.00000     0.00000
    -1.45300     1.50000     0.00000     0.00000
    -1.45200     1.50000     0.00000     0.00000
    -1.45100     1.50000     0.00000     0.00000
    -1.45000     1.50000     0.00000     0.00000
    -1.44900     1.50000     0.00000     0.00000
    -1.44800     1.50000     0.00000     0.00000
    -1.44700     1.50000     0.00000     0.00000
    -1.44600     1.50000     0.00000     0.00000
    -1.44500     1.50000     0.00000     0.00000
    -1.44400     1.50000     0.00000     0.00000
    -1.44300     1.50000     0.00000     0.00000
    -1.44200     1.50000     0.00000     0.00000
    -1.44100     1.50000     0.00000     0.00000
    -1.44000     1.50000     0.00000     0.00000
    -1.43900     1.50000     0.00000     0.00000
    -1.43800     1.50000     0.00000     0.00000
    -1.43700     1.50000     0.00000     0.00000
    -1.43600     1.50000     0.00000     0.00000
    -1.43500     1.50000     0.00000     0.00000
    -1.43400     1.50000     0.00000     0.00000
    -1.43300     1.50000     0.00000     0.00000
    -1.43200     1.50000     0.00000     0.00000
    -1.43100     1.50000     0.00000     0.00000
    -1.43000     1.50000     0.00000     0.00000
    -1.42900     1.50000     0.00000     0.00000
    -1.42800     1.50000     0.00000     0.00000
    -1.42700     1.50000     0.00000     0.00000
    -1.42600     1.50000     0.00000     0.00000
    -1.42500     1.50000     0.00000     0.00000
    -1.42400     1.50000     0.00000     0.00000
    -1.42300     1.50000     0.00000     0.00000
    -1.42200     1.50000     0.00000     0.00000
    -1.42100     1.50000     0.00000     0.00000
    -1.42000     1.50000     0.00000     0.00000
    -1.41900     1.50000     0.00000     0.00000
    -1.41800     1.50000     0.00000     0.00000
    -1.41700     1.50000     0.00000     0.00000
    -1.41600     1.50000     0.00000     0.00000
    -1.41500     1.50000     0.00000     0.00000
    -1.41400     1.50000     0.00000     0.00000
    -1.41300     1.50000     0.00000     0.00000
    -1.41200     1.50000     0.00000     0.00000
    -1.41100     1.50000     0.00000     0.00000
    -1.41000     1.50000     0.00000     0.00000
    -1.40900     1.50000     0.00000     0.00000
    -1.40800     1.50000     0.00000     0.00000
    -1.40700     1.50000     0.00000     0.00000
    -1.40600     1.50000     0.00000     0.00000
    -1.40500     1.50000     0.00000     0.00000
    -1.40400     1.50000     0.00000     0.00000
    -1.40300     1.50000     0.00000     0.00000
    -1.40200     1.50000     0.00000     0.00000
    -1.40100     1.50000     0.00000     0.00000
    -1.40000     1.50000     0.00000     0.00000
    -1.39900     1.50000     0.00000     0.00000
    -1.39800     1.50000     0.00000     0.00000
    -1.39700     1.50000     0.00000     0.00000
    -1.39600     1.50000     0.00000     0.00000
    -1.39500     1.50000     0.00000     0.00000
    -1.39400     1.50000     0.00000     0.00000
    -1.39300     1.50000     0.00000     0.00000
    -1.39200     1.50000     0.00000     0.00000
    -1.39100     1.50000     0.00000     0.00000
    -1.39000     1.50000     0.00000     0.00000
    -1.38900     1.50000     0.00000     0.00000
    -1.38800     1.50000     0.00000     0.00000
    -1.38700     1.50000     0.00000     0.00000
    -1.38600     1.50000     0.00000     0.00000
    -1.38500     1.50000     0.00000     0.00000
    -1.38400     1.50000     0.00000     0.00000
    -1.38300     1.50000     0.00000     0.00000
    -1.38200     1.50000     0.00000     0.00000
    -1.38100     1.50000     0.00000     0.00000
    -1.38000     1.50000     0.00000     0.00000
    -1.37900     1.50000     0.00000     0.00000
    -1.37800     1.50000     0.00000     0.00000
    -1.37700     1.50000     0.00000     0.00000
    -1.37600     1.50000     0.00000     0.00000
    -1.37500     1.50000     0.00000     0.00000
    -1.37400     1.50000     0.00000     0.00000
    -1.37300     1.50000     0.00000     0.00000
    -1.37200     1.50000     0.00000     0.00000
    -1.37100     1.50000     0.00000     0.00000
    -1.37000     1.50000     0.00000     0.00000
    -1.36900     1.50000     0.00000     0.00000
    -1.36800     1.50000     0.00000     0.00000
    -1.36700     1.50000     0.00000     0.00000
    -1.36600     1.50000     0.00000     0.00000
