! time (days)      u            v          prev=I/S0
     1.93400     4.44064     0.55936     0.11187
     1.93600     4.43815     0.56185     0.11237
     1.93800     4.43565     0.56435     0.11287
     1.94000     4.43314     0.56686     0.11337
     1.94200     4.43062     0.56938     0.11388
     1.94400     4.42810     0.57190     0.11438
     1.94600     4.42556     0.57444     0.11489
     1.94800     4.42301     0.57699     0.11540
     1.95000     4.42046     0.57954     0.11591
     1.95200     4.41789     0.58211     0.11642
     1.95400     4.41531     0.58469     0.11694
     1.95600     4.41273     0.58727     0.11745
     1.95800     4.41013     0.58987     0.11797
     1.96000     4.40752     0.59248     0.11850
     1.96200     4.40491     0.59509     0.11902
     1.96400     4.40228     0.59772     0.11954
     1.96600     4.39964     0.60036     0.12007
     1.96800     4.39700     0.60300     0.12060
     1.97000     4.39434     0.60566     0.12113
     1.97200     4.39167     0.60833     0.12167
     1.97400     4.38900     0.61100     0.12220
     1.97600     4.38631     0.61369     0.12274
     1.97800     4.38361     0.61639     0.12328
     1.98000     4.38091     0.61909     0.12382
     1.98200     4.37819     0.62181     0.12436
     1.98400     4.37546     0.62454     0.12491
     1.98600     4.37272     0.62728     0.12546
     1.98800     4.36998     0.63002     0.12600
     1.99000     4.36722     0.63278     0.12656
     1.99200     4.36445     0.63555     0.12711
     1.99400     4.36167     0.63833     0.12767
     1.99600     4.35888     0.64112     0.12822
     1.99800     4.35608     0.64392     0.12878
     2.00000     4.35327     0.64173     0.12835
     2.00200     4.35047     0.64450     0.12890
     2.00400     4.34766     0.64729     0.12946
     2.00600     4.34484     0.65008     0.13002
     2.00800     4.34201     0.65289     0.13058
     2.01000     4.33917     0.65570     0.13114
     2.01200     4.33632     0.65852     0.13170
     2.01400     4.33346     0.66136     0.13227
     2.01600     4.33059     0.66420     0.13284
     2.01800     4.32771     0.66706     0.13341
     2.02000     4.32482     0.66993     0.13399
     2.02200     4.32191     0.67280     0.13456
     2.02400     4.31900     0.67569     0.13514
     2.02600     4.31608     0.67859     0.13572
     2.02800     4.31314     0.68149     0.13630
     2.03000     4.31020     0.68441     0.13688
     2.03200     4.30724     0.68734     0.13747
     2.03400     4.30428     0.69028     0.13806
     2.03600     4.30130     0.69323     0.13865
     2.03800     4.29831     0.69619     0.13924
     2.04000     4.29532     0.69916     0.13983
     2.04200     4.29231     0.70214     0.14043
     2.04400     4.28929     0.70513     0.14103
     2.04600     4.28626     0.70813     0.14163
     2.04800     4.28322     0.71114     0.14223
     2.05000     4.28017     0.71417     0.14283
     2.05200     4.27711     0.71720     0.14344
     2.05400     4.27403     0.72025     0.14405
     2.05600     4.27095     0.72330     0.14466
     2.05800     4.26785     0.72637     0.14527
     2.06000     4.26475     0.72944     0.14589
     2.06200     4.26163     0.73253     0.14651
     2.06400     4.25850     0.73563     0.14713
     2.06600     4.25537     0.73874     0.14775
     2.06800     4.25222     0.74186     0.14837
     2.07000     4.24906     0.74499     0.14900
     2.07200     4.24589     0.74813     0.14963
     2.07400     4.24270     0.75128     0.15026
     2.07600     4.23951     0.75444     0.15089
     2.07800     4.23631     0.75762     0.15152
     2.08000     4.23309     0.76080     0.15216
     2.08200     4.22987     0.76400     0.15280
     2.08400     4.22663     0.76720     0.15344
     2.08600     4.22338     0.77042     0.15408
     2.08800     4.22012     0.77365     0.15473
     2.09000     4.21685     0.77689     0.15538
     2.09200     4.21357     0.78014     0.15603
     2.09400     4.21028     0.78340     0.15668
     2.09600     4.20697     0.78667     0.15733
     2.09800     4.20366     0.78996     0.15799
     2.10000     4.20033     0.79325     0.15865
     2.10200     4.19699     0.79656     0.15931
     2.10400     4.19364     0.79987     0.15997
     2.10600     4.19028     0.80320     0.16064
     2.10800     4.18691     0.80654     0.16131
     2.11000     4.18353     0.80989     0.16198
     2.11200     4.18014     0.81325     0.16265
     2.11400     4.17673     0.81662     0.16332
     2.11600     4.17332     0.82001     0.16400
     2.11800     4.16989     0.82340     0.16468
     2.12000     4.16645     0.82681     0.16536
     2.12200     4.16300     0.83022     0.16604
     2.12400     4.15954     0.83365     0.16673
     2.12600     4.15606     0.83709     0.16742
     2.12800     4.15258     0.84054     0.16811
     2.13000     4.14908     0.84400     0.16880
     2.13200     4.14557     0.84747     0.16949
     2.13400     4.14205     0.85096     0.17019
     2.13600     4.13852     0.85445     0.17089
     2.13800     4.13498     0.85796     0.17159
     2.14000     4.13143     0.86148     0.17230
     2.14200     4.12786     0.86501     0.17300
     2.14400     4.12429     0.86855     0.17371
     2.14600     4.12070     0.87210     0.17442
     2.14800     4.11710     0.87566     0.17513
     2.15000     4.11349     0.87924     0.17585
     2.15200     4.10987     0.88283     0.17657
     2.15400     4.10623     0.88642     0.17728
     2.15600     4.10259     0.89003     0.17801
     2.15800     4.09893     0.89365     0.17873
     2.16000     4.09526     0.89728     0.17946
     2.16200     4.09158     0.90093     0.18019
     2.16400     4.08789     0.90458     0.18092
     2.16600     4.08418     0.90825     0.18165
     2.16800     4.08047     0.91193     0.18239
     2.17000     4.07674     0.91561     0.18312
     2.17200     4.07300     0.91931     0.18386
     2.17400     4.06925     0.92303     0.18461
     2.17600     4.06549     0.92675     0.18535
     2.17800     4.06172     0.93048     0.18610
     2.18000     4.05793     0.93423     0.18685
     2.18200     4.05414     0.93799     0.18760
     2.18400     4.05033     0.94176     0.18835
     2.18600     4.04651     0.94554     0.18911
     2.18800     4.04267     0.94933     0.18987
     2.19000     4.03883     0.95313     0.19063
     2.19200     4.03498     0.95695     0.19139
     2.19400     4.03111     0.96078     0.19216
     2.19600     4.02723     0.96461     0.19292
     2.19800     4.02334     0.96846     0.19369
     2.20000     4.01944     0.97233     0.19447
     2.20200     4.01552     0.97620     0.19524
     2.20400     4.01160     0.98008     0.19602
     2.20600     4.00766     0.98398     0.19680
     2.20800     4.00371     0.98789     0.19758
     2.21000     3.99975     0.99181     0.19836
     2.21200     3.99578     0.99574     0.19915
     2.21400     3.99179     0.99968     0.19994
     2.21600     3.98779     1.00363     0.20073
     2.21800     3.98379     1.00760     0.20152
     2.22000     3.97977     1.01157     0.20231
     2.22200     3.97573     1.01556     0.20311
     2.22400     3.97169     1.01956     0.20391
     2.22600     3.96764     1.02357     0.20471
     2.22800     3.96357     1.02760     0.20552
     2.23000     3.95949     1.03163     0.20633
     2.23200     3.95540     1.03568     0.20714
     2.23400     3.95130     1.03974     0.20795
     2.23600     3.94718     1.04381     0.20876
     2.23800     3.94306     1.04789     0.20958
     2.24000     3.93892     1.05198     0.21040
     2.24200     3.93477     1.05608     0.21122
     2.24400     3.93061     1.06020     0.21204
     2.24600     3.92643     1.06433     0.21287
     2.24800     3.92225     1.06846     0.21369
     2.25000     3.91805     1.07261     0.21452
     2.25200     3.91384     1.07678     0.21536
     2.25400     3.90962     1.08095     0.21619
     2.25600     3.90539     1.08513     0.21703
     2.25800     3.90115     1.08933     0.21787
     2.26000     3.89689     1.09354     0.21871
     2.26200     3.89263     1.09776     0.21955
     2.26400     3.88835     1.10199     0.22040
     2.26600     3.88406     1.10623     0.22125
     2.26800     3.87975     1.11049     0.22210
     2.27000     3.87544     1.11475     0.22295
     2.27200     3.87111     1.11903     0.22381
     2.27400     3.86677     1.12332     0.22466
     2.27600     3.86242     1.12762     0.22552
     2.27800     3.85806     1.13193     0.22639
     2.28000     3.85369     1.13625     0.22725
     2.28200     3.84931     1.14059     0.22812
     2.28400     3.84491     1.14493     0.22899
     2.28600     3.84050     1.14929     0.22986
     2.28800     3.83608     1.15366     0.23073
     2.29000     3.83165     1.15804     0.23161
     2.29200     3.82721     1.16243     0.23249
     2.29400     3.82275     1.16683     0.23337
     2.29600     3.81829     1.17125     0.23425
     2.29800     3.81381     1.17567     0.23513
     2.30000     3.80932     1.18011     0.23602
     2.30200     3.80482     1.18456     0.23691
     2.30400     3.80030     1.18902     0.23780
     2.30600     3.79578     1.19349     0.23870
     2.30800     3.79124     1.19797     0.23959
     2.31000     3.78670     1.20246     0.24049
     2.31200     3.78214     1.20697     0.24139
     2.31400     3.77757     1.21148     0.24230
     2.31600     3.77298     1.21601     0.24320
     2.31800     3.76839     1.22055     0.24411
     2.32000     3.76378     1.22510     0.24502
     2.32200     3.75917     1.22966     0.24593
     2.32400     3.75454     1.23423     0.24685
     2.32600     3.74990     1.23882     0.24776
     2.32800     3.74525     1.24341     0.24868
     2.33000     3.74059     1.24802     0.24960
     2.33200     3.73591     1.25264     0.25053
     2.33400     3.73123     1.25726     0.25145
     2.33600     3.72653     1.26190     0.25238
     2.33800     3.72182     1.26655     0.25331
     2.34000     3.71710     1.27122     0.25424
     2.34200     3.71237     1.27589     0.25518
     2.34400     3.70763     1.28057     0.25611
     2.34600     3.70288     1.28527     0.25705
     2.34800     3.69811     1.28997     0.25799
     2.35000     3.69333     1.29469     0.25894
     2.35200     3.68855     1.29942     0.25988
     2.35400     3.68375     1.30415     0.26083
     2.35600     3.67894     1.30890     0.26178
     2.35800     3.67412     1.31366     0.26273
     2.36000     3.66928     1.31843     0.26369
     2.36200     3.66444     1.32322     0.26464
     2.36400     3.65959     1.32801     0.26560
     2.36600     3.65472     1.33281     0.26656
     2.36800     3.64984     1.33763     0.26753
     2.37000     3.64496     1.34245     0.26849
     2.37200     3.64006     1.34729     0.26946
     2.37400     3.63515     1.35213     0.27043
     2.37600     3.63023     1.35699     0.27140
     2.37800     3.62530     1.36186     0.27237
     2.38000     3.62035     1.36674     0.27335
     2.38200     3.61540     1.37163     0.27433
     2.38400     3.61044     1.37653     0.27531
     2.38600     3.60546     1.38144     0.27629
     2.38800     3.60047     1.38636     0.27727
     2.39000     3.59548     1.39129     0.27826
     2.39200     3.59047     1.39623     0.27925
     2.39400     3.58545     1.40118     0.28024
     2.39600     3.58042     1.40615     0.28123
     2.39800     3.57538     1.41112     0.28222
     2.40000     3.57033     1.41610     0.28322
     2.40200     3.56527     1.42109     0.28422
     2.40400     3.56020     1.42610     0.28522
     2.40600     3.55511     1.43111     0.28622
     2.40800     3.55002     1.43614     0.28723
     2.41000     3.54492     1.44117     0.28823
     2.41200     3.53980     1.44622     0.28924
     2.41400     3.53468     1.45127     0.29025
     2.41600     3.52954     1.45634     0.29127
     2.41800     3.52440     1.46141     0.29228
     2.42000     3.51924     1.46650     0.29330
     2.42200     3.51408     1.47159     0.29432
     2.42400     3.50890     1.47670     0.29534
     2.42600     3.50371     1.48181     0.29636
     2.42800     3.49852     1.48693     0.29739
     2.43000     3.49331     1.49207     0.29841
     2.43200     3.48809     1.49721     0.29944
     2.43400     3.48286     1.50237     0.30047
     2.43600     3.47763     1.50753     0.30151
     2.43800     3.47238     1.51270     0.30254
     2.44000     3.46712     1.51789     0.30358
     2.44200     3.46185     1.52308     0.30462
     2.44400     3.45658     1.52828     0.30566
     2.44600     3.45129     1.53350     0.30670
     2.44800     3.44599     1.53872     0.30774
     2.45000     3.44068     1.54395     0.30879
     2.45200     3.43537     1.54919     0.30984
     2.45400     3.43004     1.55444     0.31089
     2.45600     3.42470     1.55970     0.31194
     2.45800     3.41936     1.56497     0.31299
     2.46000     3.41400     1.57024     0.31405
     2.46200     3.40863     1.57553     0.31511
     2.46400     3.40326     1.58083     0.31617
     2.46600     3.39787     1.58613     0.31723
     2.46800     3.39248     1.59145     0.31829
     2.47000     3.38708     1.59677     0.31935
     2.47200     3.38166     1.60210     0.32042
     2.47400     3.37624     1.60744     0.32149
     2.47600     3.37081     1.61279     0.32256
     2.47800     3.36537     1.61815     0.32363
     2.48000     3.35992     1.62352     0.32470
     2.48200     3.35446     1.62890     0.32578
     2.48400     3.34899     1.63428     0.32686
     2.48600     3.34351     1.63968     0.32794
     2.48800     3.33802     1.64508     0.32902
     2.49000     3.33253     1.65049     0.33010
     2.49200     3.32702     1.65591     0.33118
     2.49400     3.32151     1.66134     0.33227
     2.49600     3.31599     1.66678     0.33336
     2.49800     3.31046     1.67222     0.33444
     2.50000     3.30492     1.67768     0.33554
     2.50200     3.29937     1.68314     0.33663
     2.50400     3.29381     1.68861     0.33772
     2.50600     3.28824     1.69409     0.33882
     2.50800     3.28267     1.69957     0.33991
     2.51000     3.27708     1.70507     0.34101
     2.51200     3.27149     1.71057     0.34211
     2.51400     3.26589     1.71608     0.34322
     2.51600     3.26028     1.72160     0.34432
     2.51800     3.25467     1.72713     0.34543
     2.52000     3.24904     1.73266     0.34653
     2.52200     3.24341     1.73820     0.34764
     2.52400     3.23776     1.74375     0.34875
     2.52600     3.23211     1.74931     0.34986
     2.52800     3.22646     1.75488     0.35098
     2.53000     3.22079     1.76045     0.35209
     2.53200     3.21512     1.76603     0.35321
     2.53400     3.20943     1.77162     0.35432
     2.53600     3.20374     1.77721     0.35544
     2.53800     3.19805     1.78282     0.35656
     2.54000     3.19234     1.78843     0.35769
     2.54200     3.18663     1.79404     0.35881
     2.54400     3.18091     1.79967     0.35993
     2.54600     3.17518     1.80530     0.36106
     2.54800     3.16944     1.81094     0.36219
     2.55000     3.16370     1.81658     0.36332
     2.55200     3.15795     1.82224     0.36445
     2.55400     3.15219     1.82790     0.36558
     2.55600     3.14642     1.83356     0.36671
     2.55800     3.14065     1.83923     0.36785
     2.56000     3.13487     1.84491     0.36898
     2.56200     3.12908     1.85060     0.37012
     2.56400     3.12329     1.85629     0.37126
     2.56600     3.11749     1.86199     0.37240
     2.56800     3.11168     1.86770     0.37354
     2.57000     3.10586     1.87341     0.37468
     2.57200     3.10004     1.87913     0.37583
     2.57400     3.09421     1.88485     0.37697
     2.57600     3.08838     1.89059     0.37812
     2.57800     3.08254     1.89632     0.37926
     2.58000     3.07669     1.90207     0.38041
     2.58200     3.07083     1.90782     0.38156
     2.58400     3.06497     1.91357     0.38271
     2.58600     3.05910     1.91933     0.38387
     2.58800     3.05323     1.92510     0.38502
     2.59000     3.04735     1.93087     0.38617
     2.59200     3.04146     1.93665     0.38733
     2.59400     3.03557     1.94243     0.38849
     2.59600     3.02967     1.94822     0.38964
     2.59800     3.02376     1.95402     0.39080
     2.60000     3.01785     1.95982     0.39196
     2.60200     3.01193     1.96563     0.39313
     2.60400     3.00601     1.97144     0.39429
     2.60600     3.00008     1.97725     0.39545
     2.60800     2.99414     1.98308     0.39662
     2.61000     2.98820     1.98890     0.39778
     2.61200     2.98226     1.99474     0.39895
     2.61400     2.97631     2.00057     0.40011
     2.61600     2.97035     2.00641     0.40128
     2.61800     2.96439     2.01226     0.40245
     2.62000     2.95842     2.01811     0.40362
     2.62200     2.95245     2.02397     0.40479
     2.62400     2.94647     2.02983     0.40597
     2.62600     2.94048     2.03569     0.40714
     2.62800     2.93449     2.04156     0.40831
     2.63000     2.92850     2.04744     0.40949
     2.63200     2.92250     2.05332     0.41066
     2.63400     2.91650     2.05920     0.41184
     2.63600     2.91049     2.06509     0.41302
     2.63800     2.90448     2.07098     0.41420
     2.64000     2.89846     2.07687     0.41537
     2.64200     2.89244     2.08277     0.41655
     2.64400     2.88641     2.08867     0.41773
     2.64600     2.88038     2.09458     0.41892
     2.64800     2.87435     2.10049     0.42010
     2.65000     2.86831     2.10641     0.42128
     2.65200     2.86226     2.11232     0.42246
     2.65400     2.85621     2.11824     0.42365
     2.65600     2.85016     2.12417     0.42483
     2.65800     2.84411     2.13010     0.42602
     2.66000     2.83804     2.13603     0.42721
     2.66200     2.83198     2.14196     0.42839
     2.66400     2.82591     2.14790     0.42958
     2.66600     2.81984     2.15384     0.43077
     2.66800     2.81377     2.15979     0.43196
     2.67000     2.80769     2.16573     0.43315
     2.67200     2.80160     2.17168     0.43434
     2.67400     2.79552     2.17764     0.43553
     2.67600     2.78943     2.18359     0.43672
     2.67800     2.78334     2.18955     0.43791
     2.68000     2.77724     2.19551     0.43910
     2.68200     2.77114     2.20148     0.44030
     2.68400     2.76504     2.20744     0.44149
     2.68600     2.75893     2.21341     0.44268
     2.68800     2.75282     2.21938     0.44388
     2.69000     2.74671     2.22535     0.44507
     2.69200     2.74060     2.23133     0.44627
     2.69400     2.73448     2.23730     0.44746
     2.69600     2.72836     2.24328     0.44866
     2.69800     2.72224     2.24926     0.44985
     2.70000     2.71612     2.25525     0.45105
     2.70200     2.70999     2.26123     0.45225
     2.70400     2.70386     2.26722     0.45344
     2.70600     2.69773     2.27320     0.45464
     2.70800     2.69160     2.27919     0.45584
     2.71000     2.68546     2.28518     0.45704
     2.71200     2.67932     2.29117     0.45823
     2.71400     2.67318     2.29717     0.45943
     2.71600     2.66704     2.30316     0.46063
     2.71800     2.66090     2.30916     0.46183
     2.72000     2.65475     2.31515     0.46303
     2.72200     2.64861     2.32115     0.46423
     2.72400     2.64246     2.32715     0.46543
     2.72600     2.63631     2.33315     0.46663
     2.72800     2.63015     2.33914     0.46783
     2.73000     2.62400     2.34515     0.46903
     2.73200     2.61785     2.35115     0.47023
     2.73400     2.61169     2.35715     0.47143
     2.73600     2.60553     2.36315     0.47263
     2.73800     2.59938     2.36915     0.47383
     2.74000     2.59322     2.37515     0.47503
     2.74200     2.58706     2.38115     0.47623
     2.74400     2.58090     2.38716     0.47743
     2.74600     2.57474     2.39316     0.47863
     2.74800     2.56857     2.39916     0.47983
     2.75000     2.56241     2.40516     0.48103
     2.75200     2.55625     2.41117     0.48223
     2.75400     2.55008     2.41717     0.48343
     2.75600     2.54392     2.42317     0.48463
     2.75800     2.53775     2.42917     0.48583
     2.76000     2.53159     2.43517     0.48703
     2.76200     2.52542     2.44117     0.48823
     2.76400     2.51926     2.44717     0.48943
     2.76600     2.51309     2.45317     0.49063
     2.76800     2.50693     2.45916     0.49183
     2.77000     2.50076     2.46516     0.49303
     2.77200     2.49460     2.47115     0.49423
     2.77400     2.48844     2.47715     0.49543
     2.77600     2.48227     2.48314     0.49663
     2.77800     2.47611     2.48913     0.49783
     2.78000     2.46994     2.49512     0.49902
     2.78200     2.46378     2.50111     0.50022
     2.78400     2.45762     2.50710     0.50142
     2.78600     2.45146     2.51308     0.50262
     2.78800     2.44530     2.51907     0.50381
     2.79000     2.43914     2.52505     0.50501
     2.79200     2.43298     2.53103     0.50621
     2.79400     2.42682     2.53701     0.50740
     2.79600     2.42067     2.54299     0.50860
     2.79800     2.41451     2.54896     0.50979
     2.80000     2.40836     2.55493     0.51099
     2.80200     2.40220     2.56090     0.51218
     2.80400     2.39605     2.56687     0.51337
     2.80600     2.38990     2.57284     0.51457
     2.80800     2.38375     2.57880     0.51576
     2.81000     2.37761     2.58476     0.51695
     2.81200     2.37146     2.59072     0.51814
     2.81400     2.36532     2.59667     0.51933
     2.81600     2.35918     2.60262     0.52052
     2.81800     2.35304     2.60857     0.52171
     2.82000     2.34690     2.61452     0.52290
     2.82200     2.34077     2.62046     0.52409
     2.82400     2.33464     2.62640     0.52528
     2.82600     2.32850     2.63234     0.52647
     2.82800     2.32238     2.63827     0.52765
     2.83000     2.31625     2.64420     0.52884
     2.83200     2.31013     2.65013     0.53003
     2.83400     2.30401     2.65605     0.53121
     2.83600     2.29789     2.66197     0.53239
     2.83800     2.29177     2.66789     0.53358
     2.84000     2.28566     2.67380     0.53476
     2.84200     2.27955     2.67971     0.53594
     2.84400     2.27344     2.68561     0.53712
     2.84600     2.26734     2.69151     0.53830
     2.84800     2.26124     2.69741     0.53948
     2.85000     2.25514     2.70330     0.54066
     2.85200     2.24904     2.70919     0.54184
     2.85400     2.24295     2.71508     0.54302
     2.85600     2.23686     2.72096     0.54419
     2.85800     2.23078     2.72683     0.54537
     2.86000     2.22470     2.73270     0.54654
     2.86200     2.21862     2.73857     0.54771
     2.86400     2.21255     2.74443     0.54889
     2.86600     2.20648     2.75029     0.55006
     2.86800     2.20041     2.75614     0.55123
     2.87000     2.19435     2.76198     0.55240
     2.87200     2.18829     2.76783     0.55357
     2.87400     2.18223     2.77366     0.55473
     2.87600     2.17618     2.77949     0.55590
     2.87800     2.17013     2.78532     0.55706
     2.88000     2.16409     2.79114     0.55823
     2.88200     2.15805     2.79696     0.55939
     2.88400     2.15202     2.80277     0.56055
     2.88600     2.14599     2.80857     0.56171
     2.88800     2.13996     2.81437     0.56287
     2.89000     2.13394     2.82017     0.56403
     2.89200     2.12793     2.82595     0.56519
     2.89400     2.12192     2.83174     0.56635
     2.89600     2.11591     2.83751     0.56750
     2.89800     2.10991     2.84328     0.56866
     2.90000     2.10391     2.84905     0.56981
     2.90200     2.09792     2.85481     0.57096
     2.90400     2.09193     2.86056     0.57211
     2.90600     2.08595     2.86630     0.57326
     2.90800     2.07998     2.87204     0.57441
     2.91000     2.07400     2.87778     0.57556
     2.91200     2.06804     2.88350     0.57670
     2.91400     2.06208     2.88922     0.57784
     2.91600     2.05612     2.89494     0.57899
     2.91800     2.05017     2.90064     0.58013
     2.92000     2.04423     2.90634     0.58127
     2.92200     2.03829     2.91204     0.58241
     2.92400     2.03236     2.91772     0.58354
     2.92600     2.02643     2.92340     0.58468
     2.92800     2.02051     2.92908     0.58582
     2.93000     2.01459     2.93474     0.58695
     2.93200     2.00868     2.94040     0.58808
     2.93400     2.00278     2.94605     0.58921
     2.93600     1.99688     2.95169     0.59034
     2.93800     1.99099     2.95733     0.59147
     2.94000     1.98511     2.96296     0.59259
     2.94200     1.97923     2.96858     0.59372
     2.94400     1.97336     2.97419     0.59484
     2.94600     1.96749     2.97980     0.59596
     2.94800     1.96163     2.98540     0.59708
     2.95000     1.95578     2.99099     0.59820
     2.95200     1.94993     2.99657     0.59931
     2.95400     1.94409     3.00214     0.60043
     2.95600     1.93826     3.00771     0.60154
     2.95800     1.93243     3.01327     0.60265
     2.96000     1.92661     3.01882     0.60376
     2.96200     1.92080     3.02436     0.60487
     2.96400     1.91499     3.02990     0.60598
     2.96600     1.90919     3.03542     0.60708
     2.96800     1.90340     3.04094     0.60819
     2.97000     1.89762     3.04645     0.60929
     2.97200     1.89184     3.05195     0.61039
     2.97400     1.88607     3.05744     0.61149
     2.97600     1.88031     3.06292     0.61258
     2.97800     1.87455     3.06840     0.61368
     2.98000     1.86880     3.07386     0.61477
     2.98200     1.86306     3.07932     0.61586
     2.98400     1.85733     3.08477     0.61695
     2.98600     1.85160     3.09021     0.61804
     2.98800     1.84588     3.09564     0.61913
     2.99000     1.84017     3.10106     0.62021
     2.99200     1.83447     3.10647     0.62129
     2.99400     1.82878     3.11187     0.62237
     2.99600     1.82309     3.11726     0.62345
     2.99800     1.81741     3.12265     0.62453
     3.00000     1.81174     3.12802     0.62560
     3.00200     1.80608     3.13339     0.62668
     3.00400     1.80042     3.13874     0.62775
     3.00600     1.79477     3.14409     0.62882
     3.00800     1.78913     3.14943     0.62989
     3.01000     1.78350     3.15475     0.63095
     3.01200     1.77788     3.16007     0.63201
     3.01400     1.77227     3.16538     0.63308
     3.01600     1.76666     3.17067     0.63413
     3.01800     1.76106     3.17596     0.63519
     3.02000     1.75547     3.18124     0.63625
     3.02200     1.74989     3.18650     0.63730
     3.02400     1.74432     3.19176     0.63835
     3.02600     1.73876     3.19701     0.63940
     3.02800     1.73320     3.20225     0.64045
     3.03000     1.72766     3.20747     0.64149
     3.03200     1.72212     3.21269     0.64254
     3.03400     1.71659     3.21789     0.64358
     3.03600     1.71107     3.22309     0.64462
     3.03800     1.70556     3.22827     0.64565
     3.04000     1.70006     3.23345     0.64669
     3.04200     1.69457     3.23861     0.64772
     3.04400     1.68908     3.24377     0.64875
     3.04600     1.68361     3.24891     0.64978
     3.04800     1.67814     3.25404     0.65081
     3.05000     1.67269     3.25916     0.65183
     3.05200     1.66724     3.26427     0.65285
     3.05400     1.66180     3.26937     0.65387
     3.05600     1.65637     3.27446     0.65489
     3.05800     1.65096     3.27954     0.65591
     3.06000     1.64555     3.28460     0.65692
     3.06200     1.64015     3.28966     0.65793
     3.06400     1.63475     3.29470     0.65894
     3.06600     1.62937     3.29974     0.65995
     3.06800     1.62400     3.30476     0.66095
     3.07000     1.61864     3.30977     0.66195
     3.07200     1.61329     3.31477     0.66295
     3.07400     1.60794     3.31975     0.66395
     3.07600     1.60261     3.32473     0.66495
     3.07800     1.59729     3.32969     0.66594
     3.08000     1.59197     3.33465     0.66693
     3.08200     1.58667     3.33959     0.66792
     3.08400     1.58137     3.34452     0.66890
     3.08600     1.57609     3.34944     0.66989
     3.08800     1.57082     3.35434     0.67087
     3.09000     1.56555     3.35924     0.67185
     3.09200     1.56030     3.36412     0.67282
     3.09400     1.55505     3.36899     0.67380
     3.09600     1.54982     3.37385     0.67477
     3.09800     1.54460     3.37870     0.67574
     3.10000     1.53938     3.38353     0.67671
     3.10200     1.53418     3.38836     0.67767
     3.10400     1.52899     3.39317     0.67863
     3.10600     1.52380     3.39797     0.67959
     3.10800     1.51863     3.40275     0.68055
     3.11000     1.51347     3.40753     0.68151
     3.11200     1.50831     3.41229     0.68246
     3.11400     1.50317     3.41704     0.68341
     3.11600     1.49804     3.42178     0.68436
     3.11800     1.49292     3.42650     0.68530
     3.12000     1.48781     3.43122     0.68624
     3.12200     1.48271     3.43592     0.68718
     3.12400     1.47762     3.44061     0.68812
     3.12600     1.47254     3.44528     0.68906
     3.12800     1.46747     3.44994     0.68999
     3.13000     1.46242     3.45460     0.69092
     3.13200     1.45737     3.45923     0.69185
     3.13400     1.45233     3.46386     0.69277
     3.13600     1.44731     3.46847     0.69369
     3.13800     1.44229     3.47307     0.69461
     3.14000     1.43729     3.47766     0.69553
     3.14200     1.43230     3.48223     0.69645
     3.14400     1.42731     3.48679     0.69736
     3.14600     1.42234     3.49134     0.69827
     3.14800     1.41738     3.49588     0.69918
     3.15000     1.41243     3.50040     0.70008
     3.15200     1.40749     3.50491     0.70098
     3.15400     1.40257     3.50940     0.70188
     3.15600     1.39765     3.51389     0.70278
     3.15800     1.39274     3.51836     0.70367
     3.16000     1.38785     3.52282     0.70456
     3.16200     1.38296     3.52726     0.70545
     3.16400     1.37809     3.53169     0.70634
     3.16600     1.37323     3.53611     0.70722
     3.16800     1.36838     3.54051     0.70810
     3.17000     1.36354     3.54490     0.70898
     3.17200     1.35871     3.54928     0.70986
     3.17400     1.35390     3.55365     0.71073
     3.17600     1.34909     3.55800     0.71160
     3.17800     1.34429     3.56233     0.71247
     3.18000     1.33951     3.56666     0.71333
     3.18200     1.33474     3.57097     0.71419
     3.18400     1.32998     3.57527     0.71505
     3.18600     1.32523     3.57955     0.71591
     3.18800     1.32049     3.58382     0.71676
     3.19000     1.31576     3.58808     0.71762
     3.19200     1.31105     3.59232     0.71846
     3.19400     1.30634     3.59655     0.71931
     3.19600     1.30165     3.60076     0.72015
     3.19800     1.29697     3.60497     0.72099
     3.20000     1.29230     3.60915     0.72183
     3.20200     1.28764     3.61333     0.72267
     3.20400     1.28299     3.61749     0.72350
     3.20600     1.27836     3.62164     0.72433
     3.20800     1.27373     3.62577     0.72515
     3.21000     1.26912     3.62989     0.72598
     3.21200     1.26452     3.63399     0.72680
     3.21400     1.25993     3.63808     0.72762
     3.21600     1.25535     3.64216     0.72843
     3.21800     1.25079     3.64622     0.72924
     3.22000     1.24623     3.65027     0.73005
     3.22200     1.24169     3.65431     0.73086
     3.22400     1.23716     3.65833     0.73167
     3.22600     1.23264     3.66234     0.73247
     3.22800     1.22813     3.66633     0.73327
     3.23000     1.22363     3.67031     0.73406
     3.23200     1.21914     3.67428     0.73486
     3.23400     1.21467     3.67823     0.73565
     3.23600     1.21021     3.68216     0.73643
     3.23800     1.20576     3.68609     0.73722
     3.24000     1.20132     3.69000     0.73800
     3.24200     1.19689     3.69389     0.73878
     3.24400     1.19248     3.69777     0.73955
     3.24600     1.18807     3.70164     0.74033
     3.24800     1.18368     3.70549     0.74110
     3.25000     1.17930     3.70932     0.74186
     3.25200     1.17493     3.71315     0.74263
     3.25400     1.17057     3.71696     0.74339
     3.25600     1.16623     3.72075     0.74415
     3.25800     1.16190     3.72453     0.74491
     3.26000     1.15757     3.72830     0.74566
     3.26200     1.15326     3.73205     0.74641
